+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D294E6ZP7NHQ57P2E2GKX/classes/01HB0D2MVMHN5TCPVQXAJ514M6/assignments/export | 1.404 | 1.404 | 1.404   | 1.404 | 1.404 | 1.404 | 1.404 | 0.000  | 23556.000   | 23556.000   | 23556.000    | 23556.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D10ZP4XS86GYM50XB8JKR/classes/01HB0D2Q755V1YH8ZWVZPMCCWQ/assignments/export | 2.072 | 2.072 | 2.072   | 2.072 | 2.072 | 2.072 | 2.072 | 0.000  | 23558.000   | 23558.000   | 23558.000    | 23558.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D10ZQA9JFRMPJGF486ASG/classes/01HB0D2QRP9B1RY6FCK42GQTBP/assignments/export | 2.268 | 2.268 | 2.268   | 2.268 | 2.268 | 2.268 | 2.268 | 0.000  | 23558.000   | 23558.000   | 23558.000    | 23558.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D11234JCYXN84CPD2N9EC/classes/01HB0D2H0PSVCC3EATFVNGAGMK/assignments/scores | 2.200 | 2.200 | 2.200   | 2.200 | 2.200 | 2.200 | 2.200 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D0ZYQNV7DNDYZQ9ZRJ55N/classes/01HB0D2M6PJ3BK72SZJ4VRXAKG/assignments/export | 2.568 | 2.568 | 2.568   | 2.568 | 2.568 | 2.568 | 2.568 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2PSTA5TR5V759HXQ4NEB                                                 | 2.164 | 2.164 | 2.164   | 2.164 | 2.164 | 2.164 | 2.164 | 0.000  | 383.000     | 383.000     | 383.000      | 383.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D0ZYPZ6G7BER5X0SRE8AG/classes/01HB0D2RQP3CXHPNFHRGY74PJ1/assignments        | 1.984 | 1.984 | 1.984   | 1.984 | 1.984 | 1.984 | 1.984 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D24H4J039JP6AEC3WJY3R/classes/01HB0D2KFGBWHY5FGKX6VMFQKK/assignments/export | 2.364 | 2.364 | 2.364   | 2.364 | 2.364 | 2.364 | 2.364 | 0.000  | 235824.000  | 235824.000  | 235824.000   | 235824.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D2AXCB348427Z76TQGB3Y/classes/01HB0D2MXH116RH4KPVY3MR4Q7/assignments/scores | 1.852 | 1.852 | 1.852   | 1.852 | 1.852 | 1.852 | 1.852 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2D1V0GXNPKPX8W346DYJ/classes                                               | 1.872 | 1.872 | 1.872   | 1.872 | 1.872 | 1.872 | 1.872 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D28S46NKYYV9CWZWBCW64/classes/01HB0D2JC7K38P9AW32JATCCZC/assignments/scores | 1.892 | 1.892 | 1.892   | 1.892 | 1.892 | 1.892 | 1.892 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D29E9YYME7K7MX6SMYPW2/classes/01HB0D2MHYF4V2X3MJPW4FJF22/assignments/export | 1.900 | 1.900 | 1.900   | 1.900 | 1.900 | 1.900 | 1.900 | 0.000  | 94447.000   | 94447.000   | 94447.000    | 94447.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D110HR04WHMM6C391JA3X/classes/01HB0D2MTB94AYA6JMJ67XGPR3/assignments/export | 1.784 | 1.784 | 1.784   | 1.784 | 1.784 | 1.784 | 1.784 | 0.000  | 23637.000   | 23637.000   | 23637.000    | 23637.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D25G1MSK9E4BDJ5WP6KTT/classes/01HB0D2GVJCK9Z9QWPZ3BY0A91/assignments/export | 1.756 | 1.756 | 1.756   | 1.756 | 1.756 | 1.756 | 1.756 | 0.000  | 330725.000  | 330725.000  | 330725.000   | 330725.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2B0G5CWVTFHWVQD0Z5KD/classes                                               | 0.696 | 0.696 | 0.696   | 0.696 | 0.696 | 0.696 | 0.696 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D110VGCQ9NJGPBN0JSY7X/classes/01HB0D2CDP7CTJJQ3BR2X9TJY6/assignments/scores | 0.544 | 0.544 | 0.544   | 0.544 | 0.544 | 0.544 | 0.544 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D2AXCB348427Z76TQGB3Y/classes/01HB0D2MXH116RH4KPVY3MR4Q7/assignments/export | 0.116 | 0.116 | 0.116   | 0.116 | 0.116 | 0.116 | 0.116 | 0.000  | 47422.000   | 47422.000   | 47422.000    | 47422.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D110T3ZHYEGRJE3WR79XD/classes/01HB0D2REPH7JDRSYMY1S9MVME/assignments        | 0.200 | 0.200 | 0.200   | 0.200 | 0.200 | 0.200 | 0.200 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D28MDBEV12HDHYX3GJRKB/classes/01HB0D2ECH8DPC7TZ9S66Y48V1/assignments/scores | 0.128 | 0.128 | 0.128   | 0.128 | 0.128 | 0.128 | 0.128 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D2D1V0GXNPKPX8W346DYJ/status                                                | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D2B0G5CWVTFHWVQD0Z5KD/status                                                | 0.268 | 0.268 | 0.268   | 0.268 | 0.268 | 0.268 | 0.268 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D110P2PMZHCPRC16WS3R4/classes/01HB0D2KV6MKXPAG0GJ4QKD7YN/assignments/scores | 0.152 | 0.152 | 0.152   | 0.152 | 0.152 | 0.152 | 0.152 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D111Y5TTCCRN4YGN489GC/classes/01HB0D2J4P2MR1J7TJP6E4TM78/assignments/scores | 2.380 | 2.380 | 2.380   | 2.380 | 2.380 | 2.380 | 2.380 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D29A9SRBXZSW7H87KDSPB/classes/01HB0D2HR5BHDWB2R312RBRFET/assignments/scores | 0.800 | 0.800 | 0.800   | 0.800 | 0.800 | 0.800 | 0.800 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D29A744W4Q6Z4M5997ZRF/classes/01HB0D2PGNM60ZVW57S7JACFPX/assignments        | 0.316 | 0.316 | 0.316   | 0.316 | 0.316 | 0.316 | 0.316 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D10ZP4XS86GYM50XB8JKR/classes/01HB0D2Q755V1YH8ZWVZPMCCWQ/assignments        | 0.284 | 0.284 | 0.284   | 0.284 | 0.284 | 0.284 | 0.284 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2RR2SHWHY4CTPPGHS3AZ                                                 | 0.664 | 0.664 | 0.664   | 0.664 | 0.664 | 0.664 | 0.664 | 0.000  | 413.000     | 413.000     | 413.000      | 413.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D28S46NKYYV9CWZWBCW64/classes/01HB0D2JC7K38P9AW32JATCCZC/assignments/export | 0.304 | 0.304 | 0.304   | 0.304 | 0.304 | 0.304 | 0.304 | 0.000  | 117979.000  | 117979.000  | 117979.000   | 117979.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D2D3T4T7HQ91PETMY0364/status                                                | 0.064 | 0.064 | 0.064   | 0.064 | 0.064 | 0.064 | 0.064 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D110P2PMZHCPRC16WS3R4/classes/01HB0D2KV6MKXPAG0GJ4QKD7YN/assignments/export | 0.232 | 0.232 | 0.232   | 0.232 | 0.232 | 0.232 | 0.232 | 0.000  | 164945.000  | 164945.000  | 164945.000   | 164945.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2RNX353AFMRTT591R04K                                                 | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 407.000     | 407.000     | 407.000      | 407.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2PZWKN20VT6CKN55AC6A                                                 | 1.076 | 1.076 | 1.076   | 1.076 | 1.076 | 1.076 | 1.076 | 0.000  | 416.000     | 416.000     | 416.000      | 416.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D11234JCYXN84CPD2N9EC/classes/01HB0D2H0PSVCC3EATFVNGAGMK/assignments/export | 0.588 | 0.588 | 0.588   | 0.588 | 0.588 | 0.588 | 0.588 | 0.000  | 94462.000   | 94462.000   | 94462.000    | 94462.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D10ZQA9JFRMPJGF486ASG/classes/01HB0D2QRP9B1RY6FCK42GQTBP/assignments        | 0.104 | 0.104 | 0.104   | 0.104 | 0.104 | 0.104 | 0.104 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2BQW12WKVAREY9B7YZ4E/classes/01HB0D2QJYD1550GS0K08KZWQ6/assignments        | 0.096 | 0.096 | 0.096   | 0.096 | 0.096 | 0.096 | 0.096 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D110HR04WHMM6C391JA3X/classes/01HB0D2MTB94AYA6JMJ67XGPR3/assignments        | 0.080 | 0.080 | 0.080   | 0.080 | 0.080 | 0.080 | 0.080 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D1198F3GHJZQ01GQVB1NN/classes/01HB0D2RB4XRV17067PM1DDHRX/assignments        | 0.080 | 0.080 | 0.080   | 0.080 | 0.080 | 0.080 | 0.080 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2D580V0CPM9QPC7CSQNP/classes/01HB0D2PX7QNHSC44NPQ0EGAHH/assignments        | 1.496 | 1.496 | 1.496   | 1.496 | 1.496 | 1.496 | 1.496 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D2BQW12WKVAREY9B7YZ4E/classes                                               | 0.108 | 0.108 | 0.108   | 0.108 | 0.108 | 0.108 | 0.108 | 0.000  | 265.000     | 265.000     | 265.000      | 265.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2B7A2ZN9X7GFZ1Q6F2SK/classes                                               | 0.172 | 0.172 | 0.172   | 0.172 | 0.172 | 0.172 | 0.172 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D29T090A90R3TD9KC28A2/classes                                               | 3.984 | 3.984 | 3.984   | 3.984 | 3.984 | 3.984 | 3.984 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D29V183C1NXP7V93XW7M4/classes/01HB0D2JYZYF4QMTJGW8C7N8ZJ/assignments/scores | 0.104 | 0.104 | 0.104   | 0.104 | 0.104 | 0.104 | 0.104 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D110VGCQ9NJGPBN0JSY7X/classes/01HB0D2CDP7CTJJQ3BR2X9TJY6/assignments/export | 3.404 | 3.404 | 3.404   | 3.404 | 3.404 | 3.404 | 3.404 | 0.000  | 70699.000   | 70699.000   | 70699.000    | 70699.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2QK7Y8R2WKW5BHWXRB9G                                                 | 0.272 | 0.272 | 0.272   | 0.272 | 0.272 | 0.272 | 0.272 | 0.000  | 443.000     | 443.000     | 443.000      | 443.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2ARN7Y9JGGSNKAWNMKHH/classes/01HB0D2RBFXSF7D3HCYM6792MQ/assignments        | 0.400 | 0.400 | 0.400   | 0.400 | 0.400 | 0.400 | 0.400 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D29V183C1NXP7V93XW7M4/classes/01HB0D2JYZYF4QMTJGW8C7N8ZJ/assignments/export | 0.396 | 0.396 | 0.396   | 0.396 | 0.396 | 0.396 | 0.396 | 0.000  | 23557.000   | 23557.000   | 23557.000    | 23557.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D2B7A2ZN9X7GFZ1Q6F2SK/status                                                | 0.292 | 0.292 | 0.292   | 0.292 | 0.292 | 0.292 | 0.292 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2REYWCGPW4DMC561AN1N                                                 | 0.156 | 0.156 | 0.156   | 0.156 | 0.156 | 0.156 | 0.156 | 0.000  | 445.000     | 445.000     | 445.000      | 445.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D29DMKFDVM2QNY1CYQHXY/classes/01HB0D2Q0N0F8T1MSVXD2X3WQJ/assignments        | 0.096 | 0.096 | 0.096   | 0.096 | 0.096 | 0.096 | 0.096 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D110BGCNQH90MES54ZDJT/classes/01HB0D2JWAAESRY32Z8C4V569W/assignments/scores | 0.400 | 0.400 | 0.400   | 0.400 | 0.400 | 0.400 | 0.400 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2BF1592CD5WJYQCSF2Q9/classes                                               | 2.004 | 2.004 | 2.004   | 2.004 | 2.004 | 2.004 | 2.004 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2D11F2VEPQVYH3EFB3QM/classes                                               | 0.108 | 0.108 | 0.108   | 0.108 | 0.108 | 0.108 | 0.108 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2B33E058DVFDSZGNR00Q/classes                                               | 3.428 | 3.428 | 3.428   | 3.428 | 3.428 | 3.428 | 3.428 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D2AXXWFP7FG64CFFPXY43/classes/01HB0D2R6993KRJTV6EXSWVGYW/assignments        | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D1106RTDSWJ0NXZ1XEBBQ/classes/01HB0D2KBRVAKT3MGFPX52ZNQ8/assignments/scores | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D29A9SRBXZSW7H87KDSPB/classes/01HB0D2HR5BHDWB2R312RBRFET/assignments/export | 1.396 | 1.396 | 1.396   | 1.396 | 1.396 | 1.396 | 1.396 | 0.000  | 23666.000   | 23666.000   | 23666.000    | 23666.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D0ZY007H7XBD1Z6G2PP9F/classes/01HB0D2JA928QND278P1CR12Y7/assignments/scores | 0.148 | 0.148 | 0.148   | 0.148 | 0.148 | 0.148 | 0.148 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0D2D11F2VEPQVYH3EFB3QM/status                                                | 0.320 | 0.320 | 0.320   | 0.320 | 0.320 | 0.320 | 0.320 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D2AXXWFP7FG64CFFPXY43/classes                                               | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 281.000     | 281.000     | 281.000      | 281.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D0TSVDB846SWM8B3840EE/classes/01HB0D0TXJ3S7C2V9PW1FC1M01/assignments/export | 0.040 | 0.040 | 0.040   | 0.040 | 0.040 | 0.040 | 0.040 | 0.000  | 47264.000   | 47264.000   | 47264.000    | 47264.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2R7SK7ZCS3SCRYY053D2                                                 | 0.172 | 0.172 | 0.172   | 0.172 | 0.172 | 0.172 | 0.172 | 0.000  | 433.000     | 433.000     | 433.000      | 433.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D2ARN7Y9JGGSNKAWNMKHH/classes                                               | 0.068 | 0.068 | 0.068   | 0.068 | 0.068 | 0.068 | 0.068 | 0.000  | 312.000     | 312.000     | 312.000      | 312.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0D2RBWXW7FND5RAWMKQNNH                                                 | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 419.000     | 419.000     | 419.000      | 419.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D1106RTDSWJ0NXZ1XEBBQ/classes/01HB0D2KBRVAKT3MGFPX52ZNQ8/assignments/export | 0.560 | 0.560 | 0.560   | 0.560 | 0.560 | 0.560 | 0.560 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0D10ZQA9JFRMPJG6WQVWJX/classes/01HB0D2NXTFNP1S7G6665D89Q6/assignments        | 0.192 | 0.192 | 0.192   | 0.192 | 0.192 | 0.192 | 0.192 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0D0ZY007H7XBD1Z6G2PP9F/classes/01HB0D2JA928QND278P1CR12Y7/assignments/export | 0.244 | 0.244 | 0.244   | 0.244 | 0.244 | 0.244 | 0.244 | 0.000  | 353829.000  | 353829.000  | 353829.000   | 353829.000  |
