+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EP7BZGYE0FK7TJCA08P0R/status                                                | 1.800 | 1.800 | 1.800   | 1.800 | 1.800 | 1.800 | 1.800 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0ENZR95NV2RH3YMPW1137B/classes/01HB0EPF5G9GHQC43QWD03KHHV/assignments/export | 0.968 | 0.968 | 0.968   | 0.968 | 0.968 | 0.968 | 0.968 | 0.000  | 47193.000   | 47193.000   | 47193.000    | 47193.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP43WR4D19CQ90Q0PRFV4/classes                                               | 1.184 | 1.184 | 1.184   | 1.184 | 1.184 | 1.184 | 1.184 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVTJYR2JP5Z57YE72K74/classes/01HB0EPEDA4JR5V48ZEY9YADB5/assignments/export | 1.284 | 1.284 | 1.284   | 1.284 | 1.284 | 1.284 | 1.284 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVTD5FZM0XJ1ERA9VH6S/classes/01HB0EPCHQ9T2JE2SYPFMEJZ0F/assignments/export | 0.320 | 0.320 | 0.320   | 0.320 | 0.320 | 0.320 | 0.320 | 0.000  | 778169.000  | 778169.000  | 778169.000   | 778169.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMTPXYCGYYHKSAEJ99BQ0/classes/01HB0EPE64M8F0PXGACMDMZZME/assignments/export | 1.112 | 1.112 | 1.112   | 1.112 | 1.112 | 1.112 | 1.112 | 0.000  | 141410.000  | 141410.000  | 141410.000   | 141410.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVSJPM1VZD9AKWAKAK0W/classes/01HB0EPDCWYM4998B2N1YW9V81/assignments/scores | 1.580 | 1.580 | 1.580   | 1.580 | 1.580 | 1.580 | 1.580 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVWVABVHW7E8NN8TZA9T/classes/01HB0EPFEBMW1EEQXQE91ZXT3G/assignments/scores | 0.496 | 0.496 | 0.496   | 0.496 | 0.496 | 0.496 | 0.496 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EP4A0GBFS9JH83C6HQZRM                                                       | 0.328 | 0.328 | 0.328   | 0.328 | 0.328 | 0.328 | 0.328 | 0.000  | 377.000     | 377.000     | 377.000      | 377.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0EPM12WG5A3SYVQTKVXEET                                                 | 0.536 | 0.536 | 0.536   | 0.536 | 0.536 | 0.536 | 0.536 | 0.000  | 397.000     | 397.000     | 397.000      | 397.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EP1CXE01C98PETTWQCVH4/classes/01HB0EPFMXFXN9Z8JWNCG4M4AN/assignments/export | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 141539.000  | 141539.000  | 141539.000   | 141539.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVTMEVTYNZNYNWVPG3MA/classes/01HB0EP3W0HQ4XGMMVZJAQ5D7C/assignments/export | 0.108 | 0.108 | 0.108   | 0.108 | 0.108 | 0.108 | 0.108 | 0.000  | 566365.000  | 566365.000  | 566365.000   | 566365.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP1678RWBC2MWQXNPKTAM/classes                                               | 0.680 | 0.680 | 0.680   | 0.680 | 0.680 | 0.680 | 0.680 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EP3XD5EYCXE46575DXH9S/status                                                | 0.572 | 0.572 | 0.572   | 0.572 | 0.572 | 0.572 | 0.572 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EP3FX27R61XQF6W9T18FV/classes                                               | 1.240 | 1.240 | 1.240   | 1.240 | 1.240 | 1.240 | 1.240 | 0.000  | 264.000     | 264.000     | 264.000      | 264.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP4AR6XV15E7BM4AREK87/classes                                               | 0.744 | 0.744 | 0.744   | 0.744 | 0.744 | 0.744 | 0.744 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVT5QVH177FQYG20490G/classes                                               | 0.952 | 0.952 | 0.952   | 0.952 | 0.952 | 0.952 | 0.952 | 0.000  | 212.000     | 212.000     | 212.000      | 212.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0ENZBV67TCQG08GJM6DZ4M/classes/01HB0EPC18R6KFAC1P465JFYD9/assignments/scores | 0.432 | 0.432 | 0.432   | 0.432 | 0.432 | 0.432 | 0.432 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0EPM8XJ2J5D3BPSD1V2TQJ                                                 | 0.216 | 0.216 | 0.216   | 0.216 | 0.216 | 0.216 | 0.216 | 0.000  | 351.000     | 351.000     | 351.000      | 351.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP3PC1XXMXP8XJDSHDJ8W/classes/01HB0EPHP67YMETMA216CW5ZYB/assignments        | 0.096 | 0.096 | 0.096   | 0.096 | 0.096 | 0.096 | 0.096 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0EPKR0ZDYZGE0BWTM96QJ9                                                 | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 529.000     | 529.000     | 529.000      | 529.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EP79PT26VBGPEYCPANXZV/status                                                | 1.420 | 1.420 | 1.420   | 1.420 | 1.420 | 1.420 | 1.420 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVTMEVTYNZNYP0PTNF39/classes/01HB0EP4ANMDRJXCED7FJJTC2N/assignments/export | 0.552 | 0.552 | 0.552   | 0.552 | 0.552 | 0.552 | 0.552 | 0.000  | 47093.000   | 47093.000   | 47093.000    | 47093.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP4GG6HA447DWHCDQJ0EM/classes                                               | 0.424 | 0.424 | 0.424   | 0.424 | 0.424 | 0.424 | 0.424 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVTMEVTYNZNYP0PTNF39/classes/01HB0EP4ANMDRJXCED7FJJTC2N/assignments/scores | 1.436 | 1.436 | 1.436   | 1.436 | 1.436 | 1.436 | 1.436 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0ENZDGZMX818G5FM3A1S18/classes/01HB0EPE8YH9YYDG4JMCBXPPE0/assignments/scores | 0.256 | 0.256 | 0.256   | 0.256 | 0.256 | 0.256 | 0.256 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EP16HYQ5BWVVE2J63MMGS/classes                                               | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 234.000     | 234.000     | 234.000      | 234.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EP3FNEX2SFJ1KSEWPS16Z/classes/01HB0EPFFTYSQ7XPKXZC1FZ74D/assignments/scores | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0ENZBV67TCQG08GF74RNNP/classes/01HB0EP8201F8GSPS9473KP117/assignments        | 0.076 | 0.076 | 0.076   | 0.076 | 0.076 | 0.076 | 0.076 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVTH6D028YYYVTAB8M0T/classes/01HB0EPFR6THRVX1EK9VBDM2G5/assignments/scores | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EMVT5QVH177FQYG20490G/classes/01HB0EP8KM4GPKXBNGY9P0F0PH/assignments        | 0.056 | 0.056 | 0.056   | 0.056 | 0.056 | 0.056 | 0.056 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP3MZR28E1V5X4780KMBB/classes                                               | 0.116 | 0.116 | 0.116   | 0.116 | 0.116 | 0.116 | 0.116 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP4A0GBFS9JH83C6HQZRM/classes                                               | 0.884 | 0.884 | 0.884   | 0.884 | 0.884 | 0.884 | 0.884 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP3FG5E65KTJWCGS1339M/classes                                               | 0.068 | 0.068 | 0.068   | 0.068 | 0.068 | 0.068 | 0.068 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVTH6D028YYYVTAB8M0T/classes/01HB0EPFR6THRVX1EK9VBDM2G5/assignments/export | 0.084 | 0.084 | 0.084   | 0.084 | 0.084 | 0.084 | 0.084 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMTPVN4SYTPPH9NH0AADB/classes/01HB0EP2CT13GB0C1C5RVRXVGK/assignments/scores | 0.268 | 0.268 | 0.268   | 0.268 | 0.268 | 0.268 | 0.268 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0EP8B9DQQ96P4E1ZXB7R81                                                 | 1.012 | 1.012 | 1.012   | 1.012 | 1.012 | 1.012 | 1.012 | 0.000  | 405.000     | 405.000     | 405.000      | 405.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVWN0SD057P9XJZV9GBJ/status                                                | 0.696 | 0.696 | 0.696   | 0.696 | 0.696 | 0.696 | 0.696 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EP3FG5E65KTJWCGS1339M/status                                                | 0.132 | 0.132 | 0.132   | 0.132 | 0.132 | 0.132 | 0.132 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0ENZC8BSNDTEZ6HM3C2DB0/classes/01HB0EPFF1NPFZN0B5FA64ZEJS/assignments/scores | 0.032 | 0.032 | 0.032   | 0.032 | 0.032 | 0.032 | 0.032 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVWVABVHW7E8NN8TZA9T/classes/01HB0EPFEBMW1EEQXQE91ZXT3G/assignments/export | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EP0GCR0QY110CEWBGKYA2/status                                                | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVTMEVTYNZNYNWVPG3MA/classes/01HB0EP3W0HQ4XGMMVZJAQ5D7C/assignments/scores | 0.104 | 0.104 | 0.104   | 0.104 | 0.104 | 0.104 | 0.104 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMTGEQK4NNQ1H6PJKNEGD/classes/01HB0EP19SEG3C7QF2HWPB2YKZ/assignments/scores | 0.284 | 0.284 | 0.284   | 0.284 | 0.284 | 0.284 | 0.284 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMVWZFYME13BVK20KP6ZC/classes                                               | 0.036 | 0.036 | 0.036   | 0.036 | 0.036 | 0.036 | 0.036 | 0.000  | 283.000     | 283.000     | 283.000      | 283.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMTGJ43VQ98J1YV6QVR8V/classes/01HB0ENT2NBJ34H3CK19VBFQD9/assignments/scores | 2.816 | 2.816 | 2.816   | 2.816 | 2.816 | 2.816 | 2.816 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVX4XNY0X983MQVBM3HD/status                                                | 0.604 | 0.604 | 0.604   | 0.604 | 0.604 | 0.604 | 0.604 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVWHGMAF6ENBS0PQD1MT/status                                                | 0.596 | 0.596 | 0.596   | 0.596 | 0.596 | 0.596 | 0.596 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVSB3YS1W2GASPXECBFY/classes/01HB0ENZRCE3Z0P6T7HZT8X59H/assignments/scores | 2.796 | 2.796 | 2.796   | 2.796 | 2.796 | 2.796 | 2.796 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EP3JS7HTRZ773EZRDNBN9/classes/01HB0EPM49DNHY513MPS5RM9RX/assignments        | 0.076 | 0.076 | 0.076   | 0.076 | 0.076 | 0.076 | 0.076 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0ENZC8BSNDTEZ6HM3C2DB0/classes/01HB0EPFF1NPFZN0B5FA64ZEJS/assignments/export | 0.268 | 0.268 | 0.268   | 0.268 | 0.268 | 0.268 | 0.268 | 0.000  | 164979.000  | 164979.000  | 164979.000   | 164979.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMTPVN4SYTPPH9NH0AADB/classes/01HB0EP2CT13GB0C1C5RVRXVGK/assignments/export | 2.092 | 2.092 | 2.092   | 2.092 | 2.092 | 2.092 | 2.092 | 0.000  | 23594.000   | 23594.000   | 23594.000    | 23594.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EMVTBTH7TVGTJCSGBY1D1/classes/01HB0EP8D6CYXFZW84EVZAVSPD/assignments        | 0.152 | 0.152 | 0.152   | 0.152 | 0.152 | 0.152 | 0.152 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVX7ZS65GCBBMZABVJH6/status                                                | 0.076 | 0.076 | 0.076   | 0.076 | 0.076 | 0.076 | 0.076 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0EMN8KWWPGZCJRV5FNWCH7/classes/01HB0EMNCWD6W2PZ5K4672VE6A/assignments/export | 0.100 | 0.100 | 0.100   | 0.100 | 0.100 | 0.100 | 0.100 | 0.000  | 47132.000   | 47132.000   | 47132.000    | 47132.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVWKMSFS9M2VGNY4EMSB/classes/01HB0EP3XTWNK4GPY0WH20NKDF/assignments/scores | 0.136 | 0.136 | 0.136   | 0.136 | 0.136 | 0.136 | 0.136 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EMVWCNM1W5MXRN7CKMNH3/classes/01HB0EP4EYWQ7AEFX262BCWZPP/assignments/scores | 0.076 | 0.076 | 0.076   | 0.076 | 0.076 | 0.076 | 0.076 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0EMVWZFYME13BVK20KP6ZC/classes/01HB0EP8AXJ95EGNQHWGT7M2HK/assignments        | 0.080 | 0.080 | 0.080   | 0.080 | 0.080 | 0.080 | 0.080 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0EP3MZR28E1V5X4780KMBB/status                                                | 1.192 | 1.192 | 1.192   | 1.192 | 1.192 | 1.192 | 1.192 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
